municipality,year,url,kind,pool,prior_status,prior_chars,prior_pages
Groveland,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/82dd765b-6a8a-47bd-9c9d-f359c272479c/content,atr,section,OK,147668,103
Groveland,2013,https://web.archive.org/web/20220319180408id_/https://www.grovelandma.com/sites/g/files/vyhlif3191/f/uploads/2013_town_election_results.pdf,atr,section,OK,4941,2
Groveland,2014,https://web.archive.org/web/20220319200652id_/https://www.grovelandma.com/sites/g/files/vyhlif3191/f/uploads/2014_annual_town_report.pdf,atr,section,RETRY,90,91
Groveland,2015,https://web.archive.org/web/20200803095707id_/https://www.grovelandma.com/sites/g/files/vyhlif3191/f/uploads/annual_report_2015.pdf,atr,section,OK,8128,3
Groveland,2016,https://web.archive.org/web/20221004221447id_/https://grovelandma.com/wp-content/uploads/2022/05/2016_annual_town_report.pdf,atr,section,OK,142845,122
Groveland,2017,https://web.archive.org/web/20220930054841id_/https://grovelandma.com/wp-content/uploads/2022/05/2017_annual_town_report.pdf,atr,section,OK,121549,154
Groveland,2018,https://web.archive.org/web/20220930062459id_/https://grovelandma.com/wp-content/uploads/2022/05/fy2018_annual_town_report.pdf,atr,section,OK,302295,186
Groveland,2019,https://web.archive.org/web/20220320044709id_/https://www.grovelandma.com/sites/g/files/vyhlif3191/f/uploads/fy2019_annual_report_0.pdf,atr,section,OK,320227,198
Groveland,2020,https://web.archive.org/web/20240629133607id_/https://grovelandma.com/wp-content/uploads/2022/11/2020-Annual-Town-Report.pdf,atr,section,OK,223163,164
Hadley,2011,https://web.archive.org/web/20151229125526id_/http://www.hadleyma.org/pages/HadleyMA_BComm/Select/2011TownReport.pdf,atr,section,OK,174335,87
Hadley,2012,https://web.archive.org/web/20151229124500id_/http://www.hadleyma.org/pages/HadleyMA_BComm/Select/2012TownReport.pdf,atr,section,OK,176393,96
Hadley,2013,https://web.archive.org/web/20151229143452id_/http://www.hadleyma.org/pages/HadleyMA_BComm/Select/2013TownReport.pdf,atr,section,OK,151644,82
Hadley,2014,https://web.archive.org/web/20151229125516id_/http://www.hadleyma.org/pages/HadleyMA_BComm/Select/2014TownReport.pdf,atr,section,OK,191774,100
Hadley,2017,https://www.hadleyma.org/sites/g/files/vyhlif651/f/uploads/2017townreport.pdf,atr,section,OK,192047,98
Halifax,2012,https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/townreport2012.pdf,atr,section,RETRY,0,0
Halifax,2014,https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/townreport2014.pdf,atr,section,RETRY,0,0
Halifax,2015,https://web.archive.org/web/20200815165717id_/https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/townreport2015.pdf,atr,section,OK,291420,180
Halifax,2016,https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/townreport2016.pdf,atr,section,RETRY,0,0
Halifax,2018,https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/townreport2018.pdf,atr,section,RETRY,0,0
Halifax,2020,https://web.archive.org/web/20230616040109id_/https://www.halifax-ma.org/sites/g/files/vyhlif4496/f/uploads/halifaxma_annual_town_report_2020_-_website.pdf,atr,section,OK,309434,146
Hamilton,2009,https://web.archive.org/web/20161229232720id_/http://www.hamiltonma.gov/Pages/HamiltonMA_BComm/BOS/AnnualReportFolder/2008-2009AnnualReportFolder/2008-2009%20Report.pdf,atr,section,OK,398146,201
Hamilton,2010,https://web.archive.org/web/20161222042005id_/http://www.hamiltonma.gov/pages/hamiltonma_bcomm/bos/annualreportfolder/Hamilton%20AR2010.pdf,atr,section,OK,233821,78
Hamilton,2011,https://web.archive.org/web/20161222054213id_/http://www.hamiltonma.gov/Pages/HamiltonMA_BComm/BOS/annualreportfolder/2011%20Hamilton%20Annual%20Report.pdf,atr,section,OK,116275,50
Hamilton,2013,https://web.archive.org/web/20161223182342id_/http://www.hamiltonma.gov/pages/hamiltonma_bcomm/bos/annualreportfolder/2013%20Hamilton%20Annual%20Report%20(2).pdf,atr,section,OK,133209,52
Hamilton,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/4233ac72-21e7-4384-9d9f-09ac541af040/content,atr,section,OK,114200,66
Hamilton,2017,https://www.hamiltonma.gov/wp-content/uploads/2017/05/Annual-Report-2016-Final.pdf,atr,section,OK,213470,124
Hamilton,2018,https://www.hamiltonma.gov/wp-content/uploads/2018/03/Town-Report-03-21-18-v.2.pdf,atr,section,OK,223271,98
Hamilton,2019,https://www.hamiltonma.gov/wp-content/uploads/2019/04/Town-Report-2018-1.pdf,atr,section,OK,310602,110
Hamilton,2020,https://web.archive.org/web/20220319165847id_/https://www.hamiltonma.gov/wp-content/uploads/2017/03/2020-Annual-Report.pdf,atr,section,OK,151769,162
Hampden,2000,https://web.archive.org/web/20230624040911id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2000_annual_town_reportpartb.pdf,atr,section,OK,66621,30
Hampden,2001,https://web.archive.org/web/20230624031940id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/annual_town_report_2001_-_small.pdf,atr,section,RETRY,135,136
Hampden,2002,https://web.archive.org/web/20230624040741id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2002_annual_town_report.pdf,atr,section,RETRY,132,133
Hampden,2004,https://web.archive.org/web/20230624042729id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2004_annual_town_report.pdf,atr,section,RETRY,153,154
Hampden,2005,https://web.archive.org/web/20230715081001id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2005_annual_town_report.pdf,atr,section,RETRY,139,140
Hampden,2006,https://web.archive.org/web/20230624062413id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2006_annual_town_report.pdf,atr,section,RETRY,178,179
Hampden,2007,https://web.archive.org/web/20230624081317id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2007_town_report_full.pdf,atr,section,OK,225671,159
Hampden,2009,https://web.archive.org/web/20230624034551id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2009_annual_town_report_part_b.pdf,atr,section,OK,101353,52
Hampden,2010,https://web.archive.org/web/20230624040328id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2010_town_report.pdf,atr,section,OK,191816,124
Hampden,2011,https://web.archive.org/web/20230624030831id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2011_town_report.pdf,atr,section,OK,113808,86
Hampden,2012,https://web.archive.org/web/20230712233251id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2012_annual_town_report_part_b.pdf,atr,section,OK,75514,34
Hampden,2013,https://web.archive.org/web/20230624073714id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2013_annual_town_report_part_b.pdf,atr,section,OK,81570,36
Hampden,2014,https://web.archive.org/web/20230624064818id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2014_annual_town_report_part_c.pdf,atr,section,OK,60040,37
Hampden,2015,https://web.archive.org/web/20230624050508id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/2015_annual_town_report_part_c.pdf,atr,section,OK,71592,45
Hampden,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/42b76caf-a044-458a-adda-1e14fd57dfd8/content,atr,section,OK,248403,144
Hampden,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/2b985b72-055c-44d5-99e5-4e45206b16d3/content,atr,section,OK,210107,130
Hampden,2018,https://web.archive.org/web/20230705141403id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/annual_report_hampden_2018_-_42-83_0.pdf,atr,section,OK,90266,43
Hampden,2019,https://web.archive.org/web/20230624031838id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/annual_report_hampden_2019_0.pdf,atr,section,OK,201945,137
Hampden,2020,https://web.archive.org/web/20230624032549id_/https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/annual_report_hampden_2020.pdf,atr,section,OK,13023,145
Hancock,2019,http://town.hancock.ma.us/files/2019/07/ANNUAL-ELECTION-RESULTS-1.pdf,atr,section,RETRY,83,1
Hancock,2020,http://town.hancock.ma.us/files/2020/11/NOVEMBER-3rd-ELECTION-RESULTS.pdf,atr,section,RETRY,549,1
Hanover,2000,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2000_-_annual_town_report.pdf,atr,section,OK,448822,243
Hanover,2001,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2001_-_annual_town_report.pdf,atr,section,OK,343786,199
Hanover,2002,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2002_-_annual_town_report.pdf,atr,section,OK,416529,228
Hanover,2003,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2003_-_annual_town_report.pdf,atr,section,OK,435876,233
Hanover,2004,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2004_-_annual_town_report.pdf,atr,section,OK,447795,252
Hanover,2005,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2005_-_annual_town_report.pdf,atr,section,OK,590573,299
Hanover,2006,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2006_-_annual_town_report.pdf,atr,section,OK,543365,276
Hanover,2007,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2007_-_annual_town_report.pdf,atr,section,OK,564302,285
Hanover,2008,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/fy2008_-_annual_town_report.pdf,atr,section,OK,693423,323
Hanover,2009,https://web.archive.org/web/20170124195332id_/http://www.hanover-ma.gov/sites/hanoverma/files/file/file/hanover-annual-report-fy-2009.pdf,atr,section,OK,650993,329
Hanover,2010,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/2010_npdes_ms4_annual_report.pdf,atr,section,OK,16107,12
Hanover,2011,https://web.archive.org/web/20170126043347id_/http://www.hanover-ma.gov/sites/hanoverma/files/file/file/annualreport2011.pdf,atr,section,OK,524040,265
Hanover,2012,https://web.archive.org/web/20170124195216id_/http://www.hanover-ma.gov/sites/hanoverma/files/file/file/fy2012hanoverannualtownreport.pdf,atr,section,OK,466254,242
Hanover,2013,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/2013_npdes_ms4_annual_report.pdf,atr,section,OK,18530,8
Hanover,2014,https://web.archive.org/web/20170127131444id_/http://www.hanover-ma.gov/sites/hanoverma/files/file/file/hanover_annual_town_election_2014_-_unofficial_results.pdf,atr,section,RETRY,1789,2
Hanover,2015,https://web.archive.org/web/20161228053546id_/http://www.hanover-ma.gov/sites/hanoverma/files/file/file/2015_-_annual_town_report_-_with_index.pdf,atr,section,OK,528503,287
Hanover,2016,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/file/file/journal_of_the_september_26_2016_special_town_meeting_and_october_1_election_for_town_report.pdf,atr,section,OK,7870,5
Hanover,2017,https://www.hanover-ma.gov/sites/g/files/vyhlif12081/f/uploads/2017_npdes_ms4_annual_report.pdf,atr,section,OK,24189,12
Hanover,2020,https://web.archive.org/web/20220319194502id_/https://www.hanover-ma.gov/sites/g/files/vyhlif666/f/uploads/hanover_annual_report_fy2020.pdf,atr,section,OK,479194,270
Hanson,2010,https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/uploads/hanson_2010_annual_town_report.pdf,atr,section,OK,370487,100
Hanson,2014,https://web.archive.org/web/20161229172343id_/http://www.hanson-ma.gov/sites/hansonma/files/uploads/election_results_may_17_2014.pdf,atr,section,OK,2793,3
Hanson,2015,https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/uploads/hanson_2015_annual_town_report.pdf,atr,section,OK,402260,107
Hanson,2016,https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/uploads/hanson_2016_annual_town_report.pdf,atr,section,OK,396173,112
Hanson,2017,https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/uploads/hanson_2017_annual_town_report.pdf,atr,section,OK,436839,112
Hanson,2018,https://web.archive.org/web/20220319192650id_/https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/uploads/annual_town_election_5-19-2018_results.pdf,atr,section,OK,2819,3
Harvard,2008,https://web.archive.org/web/20240610195452id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2008_town_report.pdf,atr,section,RETRY,171,172
Harvard,2009,https://web.archive.org/web/20240615065410id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2009_town_report.pdf,atr,section,RETRY,194,195
Harvard,2010,https://web.archive.org/web/20240611200405id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2010_town_report_a.pdf,atr,section,OK,338134,163
Harvard,2011,https://web.archive.org/web/20240610163239id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2011_town_report.pdf,atr,section,OK,403564,178
Harvard,2012,https://web.archive.org/web/20240610140741id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2012_town_report.pdf,atr,section,OK,470938,218
Harvard,2013,https://web.archive.org/web/20240610142214id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2013_-_town_report.pdf,atr,section,OK,440612,194
Harvard,2014,https://web.archive.org/web/20240610180600id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2014_town_report.pdf,atr,section,OK,502751,229
Harvard,2015,https://web.archive.org/web/20240615071432id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2015_town_report.pdf,atr,section,OK,449209,204
Harvard,2016,https://web.archive.org/web/20240610224022id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2016_-_town_report_-final_with_page_numbers.pdf,atr,section,OK,491294,224
Harvard,2017,https://web.archive.org/web/20240615032732id_/https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/annual_town_report_-_2017_final.pdf,atr,section,OK,367250,180
Hatfield,2012,https://web.archive.org/web/20220303213853id_/https://www.townofhatfield.org/sites/g/files/vyhlif3246/f/uploads/2012townreport.pdf,atr,section,OK,143756,88
Hatfield,2014,https://web.archive.org/web/20150919074352id_/http://www.townofhatfield.org/Pages/HatfieldMA_WebDocs/2014TownReport.pdf,atr,section,OK,154796,100
Hatfield,2017,https://web.archive.org/web/20220303213945id_/https://www.townofhatfield.org/sites/g/files/vyhlif3246/f/uploads/townreport2017.pdf,atr,section,OK,120918,60
Hatfield,2018,https://www.townofhatfield.org/sites/g/files/vyhlif3246/f/uploads/2018_annual_town_report_0.pdf,atr,section,RETRY,0,0
Haverhill,2003,https://www.haverhillma.gov/media/flnna0y3/cso_annual_report_2003.pdf,atr,section,OK,18971,12
Haverhill,2004,https://www.haverhillma.gov/media/3x2a5sjo/cso_annual_report_2004.pdf,atr,section,OK,15072,11
Haverhill,2006,https://www.haverhillma.gov/media/efwh3yik/cso_annual_report_2006.pdf,atr,section,OK,20560,14
Haverhill,2007,https://www.haverhillma.gov/media/smwpiufl/cso_annual_report_2007.pdf,atr,section,OK,31962,25
Haverhill,2008,https://www.haverhillma.gov/media/phddsdtl/infiltration_inflow_annual_report_2008.pdf,atr,section,OK,31877,23
Haverhill,2009,https://www.haverhillma.gov/media/bdnftph0/cso_annual_report_2009.pdf,atr,section,OK,64237,41
Haverhill,2010,https://www.haverhillma.gov/media/aieftcpr/cso_annual_report_2010.pdf,atr,section,OK,64984,43
Haverhill,2011,https://www.haverhillma.gov/media/1qzcdvjl/cso_annual_report_2011.pdf,atr,section,OK,66266,40
Haverhill,2012,https://www.haverhillma.gov/media/lqhbkp3s/infiltration_inflow_annual_report_2012.pdf,atr,section,OK,24402,16
Haverhill,2013,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/fnal_results_11_2013.pdf,atr,section,RETRY,0,0
Haverhill,2014,https://web.archive.org/web/20161223031445id_/http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/official_results_Sept_2014.pdf,atr,section,OK,3502,5
Haverhill,2015,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/End_of_election_Nov_2015___official_results.pdf,atr,section,RETRY,0,0
Haverhill,2016,https://web.archive.org/web/20161223041345id_/http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/OFFICIAL%20FINAL%20SEPT8%202016%20RESULTS.pdf,atr,section,OK,5608,3
Haverhill,2017,https://web.archive.org/web/20180614100002id_/http://www.haverhillma.gov:80/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/nov%207%202017%20offical%20municipal.pdf,atr,section,OK,3341,1
Haverhill,2018,https://www.haverhillma.gov/media/5sofpobx/official-election-results-nov-2018.pdf,atr,section,OK,9814,6
Hawley,2012,https://townofhawley.com/wp-content/uploads/2023/09/2012-Hawley-Annual-Town-Report.pdf,atr,section,OK,141202,95
Hawley,2013,https://townofhawley.com/wp-content/uploads/2023/09/2013-Hawley-Annual-Town-Report.pdf,atr,section,OK,206020,130
Hawley,2014,https://townofhawley.com/wp-content/uploads/2023/09/2014-Hawley-Annual-Town-Report.pdf,atr,section,OK,161264,106
Hawley,2015,https://townofhawley.com/wp-content/uploads/2023/09/2015-Hawley-Annual-Town-Report.pdf,atr,section,OK,165015,106
Hawley,2016,https://townofhawley.com/wp-content/uploads/2023/09/2016-Hawley-Annual-Town-Report.pdf,atr,section,OK,163209,108
Hawley,2017,https://townofhawley.com/wp-content/uploads/2023/09/2017-Hawley-Annual-Town-Report.pdf,atr,section,OK,173340,114
Hawley,2018,https://townofhawley.com/wp-content/uploads/2023/09/2018-Hawley-Annual-Town-Report.pdf,atr,section,OK,175226,110
Hawley,2019,https://townofhawley.com/wp-content/uploads/2023/09/2019-Hawley-Annual-Town-Report.pdf,atr,section,OK,158274,100
Hawley,2020,https://townofhawley.com/wp-content/uploads/2023/09/2020-Hawley-Town-Report.pdf,atr,section,OK,163613,80
Heath,2009,http://www.townofheath.org/wp-content/uploads/annualreport2009-10docx.pdf,atr,section,RETRY,0,0
Heath,2010,http://www.townofheath.org/wp-content/uploads/annualreport2010-11docx.pdf,atr,section,RETRY,0,0
Heath,2013,http://www.townofheath.org/wp-content/uploads/annualreport2013-web.pdf,atr,section,RETRY,0,0
Heath,2014,http://www.townofheath.org/wp-content/uploads/2014heathannualreport-web2.pdf,atr,section,RETRY,0,0
