municipality,year,provenance,capture_status,host,native_url,hosted_url
Hopkinton,2024,LEO,captured_exact,ehop.org,https://ehop.org/wp/wp-content/uploads/2024/06/2024-05-20-Annual-Town-Election-Official-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hopkinton2024.pdf
Hopkinton,2025,LEO,MISS_host_crawled,ehop.org,https://ehop.org/wp/wp-content/uploads/2025/05/2025-05-19-ATE-Unofficial-Results-1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hopkinton2025.pdf
Foxborough,2021,LEO,MISS_host_crawled,foxboroughma.gov,https://www.foxboroughma.gov/common/pages/GetFile.ashx?key=4J8NARJh,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Foxborough2021.pdf
Foxborough,2022,LEO,MISS_host_crawled,foxboroughma.gov,https://www.foxboroughma.gov/common/pages/GetFile.ashx?key=UKgaAbVW,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Foxborough2022.pdf
Foxborough,2023,LEO,MISS_host_crawled,foxboroughma.gov,https://www.foxboroughma.gov/departments/town_clerk/election_information/election_results,
Foxborough,2024,LEO,MISS_host_crawled,foxboroughma.gov,https://www.foxboroughma.gov/common/pages/GetFile.ashx?key=dC81Ab7R,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Foxborough2024.pdf
Foxborough,2025,LEO,MISS_host_crawled,foxboroughma.gov,https://www.foxboroughma.gov/common/pages/GetFile.ashx?key=pMo9AWY0,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Foxborough2025.pdf
Sharon,2021,LEO,captured_exact,townofsharon.net,https://www.townofsharon.net/sites/g/files/vyhlif3801/f/uploads/ate2021-may.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sharon2021.pdf
Sharon,2022,LEO,captured_exact,townofsharon.net,https://www.townofsharon.net/sites/g/files/vyhlif3801/f/uploads/atemay2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sharon2022.pdf
Sharon,2023,LEO,captured_exact,townofsharon.net,https://www.townofsharon.net/sites/g/files/vyhlif3801/f/uploads/ate2023may.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sharon2023.pdf
Sharon,2024,LEO,MISS_host_crawled,townofsharon.net,https://www.townofsharon.net/sites/g/files/vyhlif3801/f/uploads/ate2024-may.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sharon2024.pdf
Sharon,2025,LEO,captured_exact,townofsharon.net,https://www.townofsharon.net/sites/g/files/vyhlif3801/f/uploads/preliminaryate2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sharon2025.pdf
Concord,2021,LEO,captured_docid,concordma.gov,https://concordma.gov/DocumentCenter/View/28663/2021-03-25-Official-Tally-Town-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Concord2021.pdf
Concord,2022,LEO,MISS_host_crawled,concordma.gov,https://concordma.gov/DocumentCenter/View/35993/April-12-2022-Annual-Town-Election-Unofficial-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Concord2022.pdf
Concord,2023,LEO,MISS_host_crawled,concordma.gov,https://concordma.gov/DocumentCenter/View/41598/2023-03-28-Official-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Concord2023.pdf
Concord,2024,LEO,captured_docid,concordma.gov,https://concordma.gov/DocumentCenter/View/48018/2024-04-09_Official_Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Concord2024.pdf
Concord,2025,LEO,MISS_host_crawled,concordma.gov,https://concordma.gov/DocumentCenter/View/54741/20250408_Official_Election_Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Concord2025.pdf
Pembroke,2021,LEO,captured_exact,pembroke-ma.gov,https://www.pembroke-ma.gov/1957/Past-Election-Results,
Pembroke,2022,LEO,captured_exact,ma-pembroke.civicplus.com,https://ma-pembroke.civicplus.com/DocumentCenter/View/660/May-14-2022-Local-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Pembroke2022.pdf
Pembroke,2023,LEO,captured_exact,pembroke-ma.gov,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/may_13_town_elections_results_sheet_1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Pembroke2023.pdf
Pembroke,2024,LEO,captured_exact,ma-pembroke.civicplus.com,https://ma-pembroke.civicplus.com/DocumentCenter/View/662/May-18-2024-Local-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Pembroke2024.pdf
Pembroke,2025,LEO,MISS_host_crawled,pembroke-ma.gov,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/elections_total_sheet_5-17_1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Pembroke2025.pdf
Somerset,2021,LEO,MISS_host_crawled,townofsomerset.org,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/78,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Somerset2021.pdf
Somerset,2022,LEO,MISS_host_crawled,townofsomerset.org,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/74,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Somerset2022.pdf
Somerset,2024,LEO,MISS_host_crawled,townofsomerset.org,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/139,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Somerset2024.pdf
Somerset,2025,LEO,captured_exact,townofsomerset.org,https://www.townofsomerset.org/ArchiveCenter/ViewFile/Item/146,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Somerset2025.pdf
Newburyport,2021,LEO,MISS_host_crawled,cityofnewburyport.com,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/uploads/november_2_2021_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2021.pdf
Newburyport,2023,LEO,MISS_host_crawled,cityofnewburyport.com,https://www.cityofnewburyport.com/city-clerk/files/nov-2023-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2023.pdf
Newburyport,2025,LEO,MISS_host_crawled,cityofnewburyport.com,https://www.cityofnewburyport.com/sites/g/files/vyhlif12211/f/news/municipal_election_11-4-25_official_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Newburyport2025.pdf
South Hadley,2021,LEO,MISS_host_crawled,southhadley.org,https://www.southhadley.org/DocumentCenter/View/8303/April-13-2021-Annual-Town-Election-Official-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/SouthHadley2021.pdf
South Hadley,2022,LEO,captured_exact,southhadley.org,https://www.southhadley.org/DocumentCenter/View/9437/Official-Town-Election-Results-April-12-2022-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/SouthHadley2022.pdf
South Hadley,2023,LEO,captured_exact,southhadley.org,https://www.southhadley.org/DocumentCenter/View/11045/Official_Results_South_Hadley_Election_4_11_2023pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/SouthHadley2023.pdf
South Hadley,2024,LEO,MISS_host_crawled,southhadley.org,https://www.southhadley.org/DocumentCenter/View/12606/2024_Annual_Town_Election_South_Hadley_Official_ResultsPDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/SouthHadley2024.pdf
South Hadley,2025,LEO,captured_exact,southhadley.org,https://www.southhadley.org/DocumentCenter/View/14001/Official-South-Hadley-2025-Town-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/SouthHadley2025.pdf
Rockland,2021,LEO,MISS_host_crawled,cityofnewburyport.com,https://www.cityofnewburyport.com/city-clerk/files/november-2-2021-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockland2021.pdf
Rockland,2022,LEO,captured_exact,rockland-ma.gov,https://rockland-ma.gov/DocumentCenter/View/1832/OFFICIAL-RESULTS-FOR-4922,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockland2022.pdf
Rockland,2024,LEO,MISS_host_crawled,cityofnewburyport.com,https://www.cityofnewburyport.com/city-clerk/files/official-results-1232024,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockland2024.pdf
Rockland,2025,LEO,captured_exact,rockland-ma.gov,https://rockland-ma.gov/DocumentCenter/View/4419/Unofficial-Results-April-12-2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Rockland2025.pdf
Webster,2021,LEO,captured_exact,webster-ma.gov,https://webster-ma.gov/DocumentCenter/View/11536/2021-May-Election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Webster2021.pdf
Webster,2022,LEO,captured_exact,mansfieldma.com,https://www.mansfieldma.com/DocumentCenter/View/9030/Annual-Town-Election-51022-Results-Unofficial,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Webster2022.pdf
Webster,2024,LEO,MISS_host_crawled,webster-ma.gov,https://www.webster-ma.gov/DocumentCenter/View/23308/MAY-13-TOWN-ELECTION-RESULTS,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Webster2024.pdf
Webster,2025,LEO,MISS_host_crawled,webster-ma.gov,https://www.webster-ma.gov/DocumentCenter/View/31860/May-5-2025-Election-Results?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Webster2025.pdf
Greenfield,2021,LEO,MISS_host_crawled,cms5.revize.com,https://cms5.revize.com/revize/greenfield/2021_Official_November_2_2021_Biennial_City_Election_Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Greenfield2021.pdf
Greenfield,2022,LEO,MISS_host_crawled,greenfield-ma.gov,https://www.greenfield-ma.gov/departments/town-clerk/election-information,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Greenfield2022.pdf
Greenfield,2023,LEO,MISS_host_crawled,greenfield-ma.gov,https://greenfield-ma.gov/departments/city_clerk/local_election_2023.php,
Greenfield,2024,LEO,MISS_host_crawled,greenfield-ma.gov,https://greenfield-ma.gov/elections_and_voting/elections_results.php,
Greenfield,2025,LEO,MISS_host_crawled,cms5.revize.com,"https://cms5.revize.com/revize/greenfield/Document_Center/Department/Elections/Official%20Results%20-%20November%204,%202025%20Local%20General%20Election.pdf?t=202511071308170&t=202511071308170",https://jamesnicholsworley.github.io/civicatlasma/pdfs/Greenfield2025.pdf
Southbridge,2021,LEO,MISS_host_absent,southbridgema.gov,https://www.southbridgema.gov/sites/g/files/vyhlif4796/f/pages/2021_annual_town_election.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Southbridge2021.pdf
Southbridge,2022,LEO,MISS_host_absent,southbridgema.gov,https://www.southbridgema.gov/sites/g/files/vyhlif4796/f/pages/2022_ate_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Southbridge2022.pdf
Southbridge,2023,LEO,MISS_host_absent,southbridgema.gov,https://www.southbridgema.gov/sites/g/files/vyhlif4796/f/pages/2023_ate_final_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Southbridge2023.pdf
Southbridge,2024,LEO,MISS_host_crawled,ci.southbridge.ma.us,https://www.ci.southbridge.ma.us/CivicAlerts.asp?AID=188&ARC=324,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Southbridge2024.pdf
Southbridge,2025,LEO,MISS_host_absent,southbridgema.gov,https://www.southbridgema.gov/sites/g/files/vyhlif4796/f/pages/2025_ate_final_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Southbridge2025.pdf
Amesbury,2021,LEO,captured_exact,amesburyma.gov,https://www.amesburyma.gov/DocumentCenter/View/2115/2021-Nov-2---Amesbury-Municipal-Election-Official-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Amesbury2021.pdf
Amesbury,2023,LEO,captured_exact,amesburyma.gov,https://www.amesburyma.gov/DocumentCenter/View/4262/November-7-2023-Municipal-Election-Results-Unofficial,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Amesbury2023.pdf
Amesbury,2025,LEO,captured_docid,amesburyma.gov,https://www.amesburyma.gov/DocumentCenter/View/5718/2025-11-04-Municipal-Election-Results-UNOFFICIAL-,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Amesbury2025.pdf
Swansea,2021,LEO,MISS_host_crawled,cms8.revize.com,https://cms8.revize.com/revize/swanseama/election_results_for_04-12-2021%20(3).pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Swansea2021.pdf
Swansea,2022,LEO,MISS_host_crawled,cms8.revize.com,https://cms8.revize.com/revize/swanseama/ATE%20-%20final%20results%20-%202022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Swansea2022.pdf
Swansea,2023,LEO,MISS_host_crawled,cms8.revize.com,https://cms8.revize.com/revize/swanseama/Unofficial%20Results%2004-10-223.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Swansea2023.pdf
Swansea,2024,LEO,MISS_host_crawled,cms8.revize.com,https://cms8.revize.com/revize/swanseama/Official%20Results%20of%20Annual%20Town%20Election%202024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Swansea2024.pdf
Swansea,2025,LEO,MISS_host_crawled,cms8.revize.com,https://cms8.revize.com/revize/swanseama/OFFICIAL%20RESULTS%20OF%20ATE%2004-14-25.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Swansea2025.pdf
Abington,2025,LEO,captured_exact,abingtonma.gov,https://www.abingtonma.gov/article/2171924,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Abington2025.pdf
Bellingham,2021,LEO,MISS_host_crawled,bellinghamma.org,https://www.bellinghamma.org/DocumentCenter/View/407/2021-Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Bellingham2021.pdf
Bellingham,2022,LEO,MISS_host_crawled,bellinghamma.org,https://www.bellinghamma.org/DocumentCenter/View/408/2022-Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Bellingham2022.pdf
Bellingham,2023,LEO,captured_exact,bellinghamma.org,https://www.bellinghamma.org/sites/g/files/vyhlif2796/f/uploads/ate05022023results_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Bellingham2023.pdf
Bellingham,2024,LEO,MISS_host_crawled,bellinghamma.org,https://www.bellinghamma.org/DocumentCenter/View/1578/2024-Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Bellingham2024.pdf
Bellingham,2025,LEO,MISS_host_crawled,bellinghamma.org,https://www.bellinghamma.org/DocumentCenter/View/3617/2025-Annual-Town-Election-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Bellingham2025.pdf
Auburn,2021,LEO,captured_exact,auburnma.gov,https://www.auburnma.gov/ArchiveCenter/ViewFile/Item/1499,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Auburn2021.pdf
Auburn,2022,LEO,captured_exact,auburnma.gov,https://www.auburnma.gov/ArchiveCenter/ViewFile/Item/1528,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Auburn2022.pdf
Auburn,2023,LEO,MISS_host_crawled,auburnma.gov,https://www.auburnma.gov/Archive.aspx?ADID=1775,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Auburn2023.pdf
Auburn,2024,LEO,MISS_host_crawled,pakachoaggolfcourse.com,https://www.pakachoaggolfcourse.com/DocumentCenter/View/14358/UNOFFICIAL-election-Results-May-21-2024-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Auburn2024.pdf
Auburn,2025,LEO,MISS_host_crawled,auburnma.gov,https://www.auburnma.gov/Archive.aspx?ADID=1780,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Auburn2025.pdf
East Longmeadow,2021,LEO,captured_exact,eastlongmeadowma.gov,https://www.eastlongmeadowma.gov/DocumentCenter/View/11621/Election-Master-Sheet--2021-06-08,https://jamesnicholsworley.github.io/civicatlasma/pdfs/EastLongmeadow2021.pdf
East Longmeadow,2022,LEO,MISS_host_crawled,eastlongmeadowma.gov,https://www.eastlongmeadowma.gov/DocumentCenter/View/13039/Final-Election-Results-6-7-2022-Town-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/EastLongmeadow2022.pdf
East Longmeadow,2023,LEO,MISS_host_crawled,eastlongmeadowma.gov,https://www.eastlongmeadowma.gov/DocumentCenter/View/14486/Unofficial-6-6-23-Election-results-?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/EastLongmeadow2023.pdf
East Longmeadow,2024,LEO,MISS_host_crawled,eastlongmeadowma.gov,https://www.eastlongmeadowma.gov/DocumentCenter/View/16444/6-4-2024-Town-Election-results-Official-?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/EastLongmeadow2024.pdf
East Longmeadow,2025,LEO,captured_exact,eastlongmeadowma.gov,https://www.eastlongmeadowma.gov/DocumentCenter/View/18538/6-3-2025-Town-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/EastLongmeadow2025.pdf
Westport,2021,LEO,MISS_host_crawled,resources.finalsite.net,https://resources.finalsite.net/images/v1647976000/westportschoolsorg/zq1bv4gpvmea1uyndesy/WestportTownReport2021FINAL.pdf,
Westport,2023,LEO,captured_exact,westport-ma.com,https://www.westport-ma.com/sites/g/files/vyhlif7356/f/uploads/official_town_election_results_town_wide_by_precinct.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westport2023.pdf
Westport,2024,LEO,captured_exact,westport-ma.com,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/news/april_9_2024_unofficial_results_by_precinct_and_combined.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westport2024.pdf
Westport,2025,LEO,MISS_host_crawled,westport-ma.com,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/news/final_results_04.08.2025_annual_town_election.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westport2025.pdf
Northbridge,2021,LEO,captured_exact,northbridgemass.org,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/final_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northbridge2021.pdf
Northbridge,2022,LEO,captured_exact,northbridgemass.org,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/5.27.22_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northbridge2022.pdf
Northbridge,2023,LEO,captured_exact,northbridgemass.org,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/skm_28723051713560.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northbridge2023.pdf
Northbridge,2024,LEO,MISS_host_crawled,northbridgemass.org,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/final_results_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northbridge2024.pdf
Northbridge,2025,LEO,MISS_host_crawled,northbridgemass.org,https://www.northbridgemass.org/sites/g/files/vyhlif981/f/uploads/results_2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Northbridge2025.pdf
Westwood,2023,LEO,captured_exact,townhall.westwood.ma.us,https://www.townhall.westwood.ma.us/home/showpublisheddocument/37952/639132322880830000,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2023.pdf
Westwood,2025,LEO,captured_exact,townhall.westwood.ma.us,https://www.townhall.westwood.ma.us/home/showpublisheddocument/34715/638816897718800000,
Easthampton,2021,LEO,captured_exact,easthamptonma.gov,https://easthamptonma.gov/DocumentCenter/View/4663/2021-City-Election-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Easthampton2021.pdf
Easthampton,2023,LEO,captured_exact,easthamptonma.gov,https://easthamptonma.gov/DocumentCenter/View/6534/2023-City-Election-Official-Results-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Easthampton2023.pdf
Easthampton,2025,LEO,captured_exact,easthamptonma.gov,https://easthamptonma.gov/DocumentCenter/View/9639/UNOFFICIAL-ELECTION-RESULTS-RANK-CHOICE-RACES?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Easthampton2025.pdf
Duxbury,2021,LEO,MISS_host_crawled,town.duxbury.ma.us,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/uploads/annual_town_election_official_results_3-27-2021.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Duxbury2021.pdf
Duxbury,2022,LEO,MISS_host_crawled,town.duxbury.ma.us,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/uploads/annual_town_election_official_results_3-26-2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Duxbury2022.pdf
Duxbury,2023,LEO,captured_exact,town.duxbury.ma.us,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/uploads/annual_town_election_official_results_3-25-2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Duxbury2023.pdf
Duxbury,2024,LEO,MISS_host_crawled,town.duxbury.ma.us,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/pages/official_results_-_website.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Duxbury2024.pdf
Duxbury,2025,LEO,MISS_host_crawled,town.duxbury.ma.us,https://www.town.duxbury.ma.us/sites/g/files/vyhlif10506/f/pages/official_results_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Duxbury2025.pdf
Fairhaven,2021,LEO,captured_exact,fairhaven-ma.gov,https://fairhaven-ma.gov/wp-content/uploads/2025/04/april_5_2021_townwide_tally_sheet_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Fairhaven2021.pdf
