municipality,year,status,host,native_url
Warren,2023,HOST_ONLY,monson-ma.gov,https://www.monson-ma.gov/DocumentCenter/View/182/Annual-Town-Election-Results-June-16-2023-PDF
Warren,2025,HOST_ONLY,warrenct.gov,https://warrenct.gov/voter-registration/links/2025-municipal-election-results
Hampden,2023,HOST_ONLY,hampdenma.gov,https://www.hampdenma.gov/sites/g/files/vyhlif656/f/uploads/5-15-23_results.pdf
Boylston,2022,HOST_ONLY,boylston-ma.gov,https://www.boylston-ma.gov/Documents/Government/Board%20of%20Selectman/Town%20Meeting/STM%202022%20Results.pdf
Boylston,2023,HOST_ONLY,boylston-ma.gov,https://www.boylston-ma.gov/Documents/Government/Board%20of%20Selectman/Annual%20Town%20Reports/2023%20Annual%20Town%20Report.pdf
Tisbury,2024,HOST_ONLY,tisburyma.gov,https://www.tisburyma.gov/home/files/official-election-results
Tisbury,2025,HOST_ONLY,tisburyma.gov,https://www.tisburyma.gov/news
Avon,2021,HOST_ONLY,avon-ma.gov,https://www.avon-ma.gov/DocumentCenter/View/3028/April-13-2021-Local-Election
Avon,2022,HOST_ONLY,avon-ma.gov,https://www.avon-ma.gov/DocumentCenter/View/3022/April-12-2022-Local-Election
Avon,2024,HOST_ONLY,avon-ma.gov,https://www.avon-ma.gov/DocumentCenter/View/3016/April-9-2024-Local-Election
Avon,2025,HOST_ONLY,avon-ma.gov,https://www.avon-ma.gov/DocumentCenter/View/3014/April-8-2025-Local-Election
West Newbury,2022,HOST_ONLY,wnewbury.org,https://www.wnewbury.org/DocumentCenter/View/6479/May-2-2022---Local-Election-Resultspdf
West Newbury,2024,HOST_ONLY,wnewbury.org,https://www.wnewbury.org/sites/g/files/vyhlif1436/f/uploads/election_results_-_all_2024.pdf
West Newbury,2025,HOST_ONLY,wnewbury.org,https://www.wnewbury.org/sites/g/files/vyhlif1436/f/uploads/-cc_2025_official_local_election_results.pdf
Sherborn,2023,HOST_ONLY,sherbornma.org,https://www.sherbornma.org/DocumentCenter/View/341/2023-Annual-Town-Election-Results-PDF
Sherborn,2024,HOST_ONLY,sherbornma.org,https://www.sherbornma.org/DocumentCenter/View/2205/Official-Results-March-7-2024
Sherborn,2025,HOST_ONLY,sherbornma.org,https://www.sherbornma.org/DocumentCenter/View/3379/OFFICIAL-RESULTS--May-13-2025-Annual-Town-Election
West Brookfield,2023,HOST_ONLY,storage.googleapis.com,"https://storage.googleapis.com/juniper-media-library/43/2023/11/Local%20Election%20Results%20-%20May%202,%202023.pdf"
West Brookfield,2024,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/juniper-media-library/43/2024/05/2024%20-%20WB%20LOCAL_RESULTS_5-7-24%20-%20Letter%20size.pdf
West Brookfield,2025,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/juniper-media-library/43/2025/05/Official%20local%20election%20results%202025.pdf
Brimfield,2022,HOST_ONLY,brimfieldma.org,https://www.brimfieldma.org/sites/g/files/vyhlif4181/f/pages/annual_town_report_2023.pdf
Brimfield,2023,HOST_ONLY,brimfieldma.org,https://www.brimfieldma.org/sites/g/files/vyhlif4181/f/news/brimfield_ate_june_20_2023_counter_tally_sheets.pdf
Brimfield,2025,HOST_ONLY,brimfieldma.org,https://www.brimfieldma.org/sites/g/files/vyhlif4181/f/pages/results_by_question_9.23.25.xlsx
Essex,2023,HOST_ONLY,essexma.org,https://www.essexma.org/sites/g/files/vyhlif4406/f/uploads/may_8_2023_election_official_results.pdf
Essex,2025,HOST_ONLY,essexma.org,https://www.essexma.org/DocumentCenter/View/2061/May-12-2025-Local-Election-Final-Results
Provincetown,2021,HOST_ONLY,provincetown-ma.gov,https://www.provincetown-ma.gov/DocumentCenter/View/13970/Official-Election-Results-for-Website-5-11-2021
Provincetown,2022,HOST_ONLY,provincetown-ma.gov,https://www.provincetown-ma.gov/DocumentCenter/View/15162/Official-Election-Results-ATE-5-10-2022
Provincetown,2023,HOST_ONLY,provincetown-ma.gov,https://www.provincetown-ma.gov/DocumentCenter/View/16380/Unoffical-Election-Results-for-Website-5-09-2023
Provincetown,2024,HOST_ONLY,provincetown-ma.gov,https://www.provincetown-ma.gov/DocumentCenter/View/18395/OfficialResults_AnnualTownElection_051524
Sunderland,2021,HOST_ONLY,townofsunderland.us,https://www.townofsunderland.us/370/ANNUAL-TOWN-ELECTION-MAY-1-2021-RESULTS
Sunderland,2022,HOST_ONLY,townofsunderland.us,https://www.townofsunderland.us/town-clerk/pages/voting-information
Sunderland,2023,HOST_ONLY,townofsunderland.us,https://www.townofsunderland.us/DocumentCenter/View/372
Sunderland,2024,HOST_ONLY,townofsunderland.us,https://www.townofsunderland.us/town-clerk/files/2024-offical-election-results
Sunderland,2025,HOST_ONLY,townofsunderland.us,https://www.townofsunderland.us/DocumentCenter/View/365
Wellfleet,2022,HOST_ONLY,wellfleet-ma.gov,https://www.wellfleet-ma.gov/town-clerk/news/may-5th-2025-annual-town-election-official-results
Wellfleet,2024,HOST_ONLY,wellfleet-ma.gov,https://www.wellfleet-ma.gov/town-clerk/news/may-5th-2025-annual-town-election-official-results
Wellfleet,2025,HOST_ONLY,wellfleet-ma.gov,https://www.wellfleet-ma.gov/sites/g/files/vyhlif16026/f/news/may_5_2025_ate_official_results.pdf
Princeton,2022,HOST_ONLY,town.princeton.ma.us,https://www.town.princeton.ma.us/town-clerk/webforms/election-information
Princeton,2023,HOST_ONLY,town.princeton.ma.us,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/election_2023_official_results_.pdf
Princeton,2024,HOST_ONLY,town.princeton.ma.us,https://www.town.princeton.ma.us/town-clerk/news/town-election-results
Princeton,2025,HOST_ONLY,town.princeton.ma.us,https://www.town.princeton.ma.us/town-clerk/news/town-election-results
Brookfield,2021,HOST_ONLY,brookfieldma.us,https://www.brookfieldma.us/home/news/annual-town-election-results-report%C2%A0
Brookfield,2022,HOST_ONLY,brookfieldma.us,https://www.brookfieldma.us/water-department/pages/annual-drinking-water-quality-reports
Brookfield,2025,HOST_ONLY,brookfieldma.us,https://www.brookfieldma.us/home/news/annual-town-election-results-report%C2%A0
Dunstable,2021,HOST_ONLY,dunstable-ma.gov,https://www.dunstable-ma.gov/town-clerk/files/annual-town-election-results-may-18-2021
Dunstable,2022,HOST_ONLY,dunstable-ma.gov,https://www.dunstable-ma.gov/town-clerk/files/2022-unofficial-state-election-results
Dunstable,2023,HOST_ONLY,dunstable-ma.gov,https://www.dunstable-ma.gov/home/news/official-election-results-tuesday-may-16-2023
Dunstable,2024,HOST_ONLY,dunstable-ma.gov,https://www.dunstable-ma.gov/town-clerk/files/annual-town-election-official-results-may-21-2024
Dunstable,2025,HOST_ONLY,dunstable-ma.gov,https://www.dunstable-ma.gov/town-clerk/files/official-annual-town-election-results-may-20-2025
Hatfield,2021,HOST_ONLY,townofhatfield.org,https://www.townofhatfield.org/node/1/news
Hatfield,2023,HOST_ONLY,townofhatfield.org,https://www.townofhatfield.org/sites/g/files/vyhlif3246/f/news/unofficial_results_ate_5_16_23.pdf
Hatfield,2025,HOST_ONLY,townofhatfield.org,https://www.townofhatfield.org/home/news/final-results-annual-town-election-5202025
Sheffield,2024,HOST_ONLY,sheffieldma.gov,https://www.sheffieldma.gov/home/files/unofficial-results-state-election-nov-5-2024
Sheffield,2025,HOST_ONLY,sheffieldma.gov,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/ate_2025_official_results.pdf
Ashby,2023,HOST_ONLY,drive.google.com,https://drive.google.com/file/d/1RWt37gEVKTUilnbdTwrPmC8XUiadro4P/view
Millville,2021,HOST_ONLY,millvillema.org,https://www.millvillema.org/town-clerk/files/official-results-ate-april-5-2021#main
Millville,2022,HOST_ONLY,millvillema.org,https://www.millvillema.org/home/files/2019-annual-town-report
Millville,2023,HOST_ONLY,millvillema.org,https://www.millvillema.org/sites/g/files/vyhlif906/f/minutes/results_annual_town_election_april_3_2023.pdf
Millville,2024,HOST_ONLY,millvillema.org,https://www.millvillema.org/town-clerk/minutes/results-annual-town-meeting-may-13-2024
Berlin,2024,HOST_ONLY,townofberlin.com,https://www.townofberlin.com/town-clerk/files/berlin-ma-nov-5-2024-unofficial-results-final
Berlin,2025,HOST_ONLY,townofberlin.com,https://www.townofberlin.com/DocumentCenter/View/308/2025-Local-Town-Election
Lanesborough,2021,HOST_ONLY,cms5.revize.com,https://cms5.revize.com/revize/lanesboroughma/Document%20Center/Government/Town%20Meeting/2021/2020_lanesboro_town_report_for_website.pdf
Lanesborough,2022,HOST_ONLY,lanesborough-ma.gov,https://www.lanesborough-ma.gov/Document%20Center/2023%20Lanesborough%20Town%20Report.pdf
Lanesborough,2023,HOST_ONLY,lanesborough-ma.gov,https://www.lanesborough-ma.gov/ATE%206-20-23.docx?t=202307121128310
Lanesborough,2024,HOST_ONLY,lanesborough-ma.gov,https://www.lanesborough-ma.gov/departments/clerk/elections/town_election_results.php
Lanesborough,2025,HOST_ONLY,lanesborough-ma.gov,https://www.lanesborough-ma.gov/departments/clerk/elections/town_election_results.php
Plympton,2022,HOST_ONLY,town.plympton.ma.us,https://www.town.plympton.ma.us/sites/g/files/vyhlif1091/f/uploads/plympton_tr_23_web_cc.pdf
Plympton,2023,HOST_ONLY,town.plympton.ma.us,https://www.town.plympton.ma.us/sites/g/files/vyhlif1091/f/uploads/unofficial_results_1.pdf
Plympton,2024,HOST_ONLY,town.plympton.ma.us,https://www.town.plympton.ma.us/home/news/town-of-plympton-unofficial-election-results-11524
Plympton,2025,HOST_ONLY,town.plympton.ma.us,https://www.town.plympton.ma.us/home/news/official-election-results-presidential-primary
Northfield,2021,HOST_ONLY,northfieldma.gov,https://www.northfieldma.gov/DocumentCenter/View/326
Northfield,2024,HOST_ONLY,northfieldma.gov,https://www.northfieldma.gov/select-board/files/may-7-annual-election-warrant-results
Northfield,2025,HOST_ONLY,northfieldma.gov,https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/results_2025annual_town_election_northfield.pdf
Hardwick,2023,HOST_ONLY,hardwick-ma.gov,https://www.hardwick-ma.gov/media/3596
Hardwick,2024,HOST_ONLY,hardwick-ma.gov,https://www.hardwick-ma.gov/media/5951
Hardwick,2025,HOST_ONLY,hardwick-ma.gov,https://www.hardwick-ma.gov/media/7296
Holland,2025,HOST_ONLY,town.holland.ma.us,https://www.town.holland.ma.us/sites/g/files/vyhlif3266/f/news/election_results_june_10_2025_0.pdf
Williamsburg,2023,HOST_ONLY,burgy.org,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/election_minutes_may_1_2023.pdf
Williamsburg,2024,HOST_ONLY,burgy.org,https://www.burgy.org/sites/g/files/vyhlif1451/f/minutes/town_election_5-6-2024.pdf
Williamsburg,2025,HOST_ONLY,burgy.org,https://www.burgy.org/sites/g/files/vyhlif1451/f/minutes/ate_min.pdf
Truro,2024,HOST_ONLY,truro-ma.gov,https://www.truro-ma.gov/DocumentCenter/View/874/2024-Official-Annual-Town-Election-Results-PDF
Truro,2025,HOST_ONLY,truro-ma.gov,https://www.truro-ma.gov/DocumentCenter/View/2065/2025-Annual-Town-Election-Results
East Brookfield,2022,HOST_ONLY,eastbrookfieldma.us,https://www.eastbrookfieldma.us/node/2027/news
East Brookfield,2023,HOST_ONLY,eastbrookfieldma.us,https://www.eastbrookfieldma.us/town-clerk/news/annual-election-results
East Brookfield,2024,HOST_ONLY,eastbrookfieldma.us,https://www.eastbrookfieldma.us/town-clerk/news/official-results-annual-town-election-2024
East Brookfield,2025,HOST_ONLY,eastbrookfieldma.us,https://www.eastbrookfieldma.us/sites/g/files/vyhlif541/f/news/2025_ate_official_results.pdf
Bernardston,2024,HOST_ONLY,townofbernardston.org,https://www.townofbernardston.org/town-clerk/page/2024-election-information
Bernardston,2025,HOST_ONLY,townofbernardston.org,https://www.townofbernardston.org/media/5021
Huntington,2024,HOST_ONLY,huntingtonma.us,https://www.huntingtonma.us/media/4136
Huntington,2025,HOST_ONLY,huntingtonma.us,https://www.huntingtonma.us/town-clerk/page/elections
Stockbridge,2024,HOST_ONLY,stockbridge-ma.gov,https://www.stockbridge-ma.gov/home/news/town-election-results
Stockbridge,2025,HOST_ONLY,stockbridge-ma.gov,https://www.stockbridge-ma.gov/town-clerk/pages/election-results
Becket,2022,HOST_ONLY,townofbecket.org,https://www.townofbecket.org/town-clerk/files/annual-town-election-results-may-21-2022
Becket,2023,HOST_ONLY,townofbecket.org,https://www.townofbecket.org/sites/g/files/vyhlif4146/f/uploads/2023_atm_election_minutes.pdf
Becket,2024,HOST_ONLY,townofbecket.org,https://www.townofbecket.org/town-clerk/files/2024-annual-town-election-official-ballot
Becket,2025,HOST_ONLY,townofbecket.org,https://www.townofbecket.org/board-health
Hinsdale,2021,HOST_ONLY,hinsdalemass.com,https://www.hinsdalemass.com/where
Hinsdale,2022,HOST_ONLY,hinsdalemass.com,https://www.hinsdalemass.com/home/files/2022-annual-election-results
Hinsdale,2023,HOST_ONLY,hinsdalemass.com,https://www.hinsdalemass.com/sites/g/files/vyhlif7501/f/news/2023_05_15_13_16_20_0.pdf
Hinsdale,2024,HOST_ONLY,hinsdalemass.com,https://www.hinsdalemass.com/sites/g/files/vyhlif7501/f/news/2024preselect.results.pdf
Hinsdale,2025,HOST_ONLY,hinsdalemass.com,https://www.hinsdalemass.com/sites/g/files/vyhlif7501/f/news/annual_town_election_official2025_0.pdf
Shelburne,2021,HOST_MISSING,shelburne-ma.gov,https://www.shelburne-ma.gov/town-clerk/files/2021-annual-town-election-official-results
Shelburne,2024,HOST_MISSING,shelburne-ma.gov,https://www.shelburne-ma.gov/town-clerk/files/2024-annual-town-election-official-results
Shelburne,2025,HOST_MISSING,shelburne-ma.gov,https://www.shelburne-ma.gov/sites/g/files/vyhlif5626/f/uploads/2025_election_results.pdf
Leverett,2024,HOST_ONLY,leverett.ma.us,https://leverett.ma.us/n/12187/Leverett-Election-Results
Leverett,2025,HOST_ONLY,leverett.ma.us,https://leverett.ma.us/n/12187/Leverett-Election-Results
Buckland,2021,HOST_ONLY,town.buckland.ma.us,https://www.town.buckland.ma.us/town-clerk/files/annual-town-election-results-2021
Buckland,2024,HOST_ONLY,town.buckland.ma.us,https://www.town.buckland.ma.us/town-clerk/files/ate-results-642024
Buckland,2025,HOST_ONLY,town.buckland.ma.us,https://www.town.buckland.ma.us/home/files/annual-town-election-results-632025
Conway,2022,HOST_ONLY,conwayma.gov,https://www.conwayma.gov/d/4774/Post-Election-Tally-Session
Conway,2025,HOST_ONLY,conwayma.gov,https://conwayma.gov/n/2182/2025-Local-Election-Results
Phillipston,2021,HOST_ONLY,phillipston-ma.gov,https://www.phillipston-ma.gov/town-clerk/news/2021-general-election-results
Phillipston,2022,HOST_ONLY,phillipston-ma.gov,https://www.phillipston-ma.gov/sites/g/files/vyhlif3676/f/news/phillipston_-final_atr_fy2025_budget_document_04-22-2024_1.pdf
Phillipston,2023,HOST_ONLY,phillipston-ma.gov,https://www.phillipston-ma.gov/sites/g/files/vyhlif3676/f/news/phillipston_-final_atr_fy2025_budget_document_04-22-2024_1.pdf
Phillipston,2025,HOST_ONLY,phillipston-ma.gov,https://www.phillipston-ma.gov/home/news/annual-town-election-reminder
Shutesbury,2022,HOST_ONLY,shutesbury.org,https://shutesbury.org/sites/default/files/FY25%20Annual%20Town%20Report_post.pdf
Ashfield,2022,HOST_ONLY,ashfield.org,https://ashfield.org/DocumentCenter/View/3860/Annual-Town-Report---2017-PDF
Ashfield,2023,HOST_ONLY,ashfield.org,https://www.ashfield.org/DocumentCenter/View/9161/Local-election-results-20230506
Ashfield,2024,HOST_ONLY,ashfield.org,https://ashfield.org/DocumentCenter/View/10043/Ashfield-Town-Election-Results---May-4-2024
Ashfield,2025,HOST_ONLY,ashfield.org,https://ashfield.org/DocumentCenter/View/11014/Ashfield-May-3-2025-Election-results
Erving,2024,HOST_ONLY,erving-ma.gov,https://www.erving-ma.gov/home/news/2024-annual-town-election-results
Erving,2025,HOST_ONLY,erving-ma.gov,https://www.erving-ma.gov/home/news/2024-annual-town-election-results
Russell,2023,HOST_ONLY,oxfordma.us,https://oxfordma.us/DocumentCenter/View/1752/May-16-2023---Official-Annual-Town-Election-Results
Russell,2024,HOST_MISSING,russell-ma.gov,https://www.russell-ma.gov/home/news/unofficial-results-annual-town-election
Russell,2025,HOST_MISSING,russell-ma.gov,https://www.russell-ma.gov/sites/g/files/vyhlif5871/f/uploads/2025_ate_official_results_final.pdf
Westhampton,2021,HOST_MISSING,westhampton-ma.gov,https://www.westhampton-ma.gov/town-clerk/pages/election-results
Westhampton,2022,HOST_MISSING,westhampton-ma.gov,https://westhampton-ma.gov/news
Westhampton,2023,HOST_ONLY,westhampton-ma.com,https://www.westhampton-ma.com/sites/g/files/vyhlif5191/f/minutes/election_results_june_2023.pdf
Whately,2021,HOST_ONLY,whately.org,https://www.whately.org/town-clerkboard-registrars
Whately,2022,HOST_ONLY,whately.org,https://www.whately.org/home/files/official-election-results-06142022
Whately,2024,HOST_ONLY,whately.org,https://www.whately.org/home/files/local-election-official-results-6112024
Whately,2025,HOST_ONLY,whately.org,https://www.whately.org/home/files/06102025-official-results-local-election
Colrain,2021,HOST_ONLY,colrain-ma.gov,https://colrain-ma.gov/n/21501/Special-Town-Election-Results-09072021
Colrain,2022,HOST_ONLY,colrain-ma.gov,https://colrain-ma.gov/news/7/Election-News
Granville,2021,HOST_MISSING,granvillema.gov,https://granvillema.gov/town-clerk/files/2021-election-results
Granville,2022,HOST_MISSING,granvillema.gov,https://granvillema.gov/town-clerk/files/2022-election-results
Granville,2023,HOST_ONLY,townofgranville.net,https://www.townofgranville.net/sites/g/files/vyhlif4471/f/news/townelectionsresults041023.pdf
Granville,2024,HOST_MISSING,granvillema.gov,https://granvillema.gov/town-clerk/files/2024-election-results
New Marlborough,2021,HOST_ONLY,newmarlboroughma.gov,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/pages/results_of_ate_5.10.21.pdf
New Marlborough,2022,HOST_ONLY,newmarlboroughma.gov,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/pages/results_of_annual_town_election_5.9.22.pdf
New Marlborough,2025,HOST_ONLY,newmarlboroughma.gov,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/pages/official_results_of_annual_town_election_5.12.25.pdf
Richmond,2022,HOST_ONLY,richmondma.org,https://www.richmondma.org/RICHMOND%202024%20TOWN%20REPORT%20FOR%20WEB_.pdf
Richmond,2023,HOST_ONLY,richmondma.org,https://www.richmondma.org/2023%20report.pdf
Richmond,2024,HOST_MISSING,townofrichmond-ma.gov,https://www.townofrichmond-ma.gov/board-selectmen/files/richmond-election-results-may-20-2024
Richmond,2025,HOST_MISSING,townofrichmond-ma.gov,https://townofrichmond-ma.gov/town-clerk/files/richmond-annual-town-election-results-may-19-2025
Egremont,2021,HOST_ONLY,egremont-ma.gov,https://www.egremont-ma.gov/DocumentCenter/View/1961
Egremont,2022,HOST_ONLY,egremont-ma.gov,https://www.egremont-ma.gov/Archive.aspx?ADID=140
Egremont,2023,HOST_ONLY,egremont-ma.gov,https://www.egremont-ma.gov/DocumentCenter/View/1138/Annual-Town-Election-2023-Certified-Results-PDF?bidId=
Egremont,2024,HOST_ONLY,egremont-ma.gov,https://www.egremont-ma.gov/Archive.aspx?ADID=181
Royalston,2021,HOST_ONLY,royalston-ma.gov,https://www.royalston-ma.gov/broadband-committee
Royalston,2024,HOST_ONLY,royalston-ma.gov,https://www.royalston-ma.gov/sites/g/files/vyhlif5901/f/uploads/2024_town_election_results-official.pdf
Royalston,2025,HOST_ONLY,royalston-ma.gov,https://www.royalston-ma.gov/sites/g/files/vyhlif5901/f/uploads/2025_official_results.pdf
Chester,2022,HOST_ONLY,auburnma.gov,https://www.auburnma.gov/Archive.aspx?ADID=1528
Blandford,2023,HOST_ONLY,townofblandford.com,https://townofblandford.com/2023-annual-town-election-results/
Chilmark,2021,HOST_ONLY,chilmarkma.gov,https://www.chilmarkma.gov/town-clerk/town-meeting/pages/annual-town-meeting-warrants
Chilmark,2023,HOST_ONLY,chilmarkma.gov,https://www.chilmarkma.gov/sites/g/files/vyhlif8411/f/uploads/chilmark_04262023_annual_town_election_results_for_vault_book.pdf
Chilmark,2025,HOST_ONLY,chilmarkma.gov,https://www.chilmarkma.gov/town-clerk/pages/2025-town-elections
Worthington,2022,HOST_ONLY,worthington-ma.us,https://worthington-ma.us/2023/04/2023-selectboard-campaign-statements/
Worthington,2023,HOST_ONLY,worthington-ma.us,https://worthington-ma.us/2023/04/2023-selectboard-campaign-statements/
Worthington,2024,HOST_ONLY,worthington-ma.us,https://worthington-ma.us/2021/04/school-commitee-statement-of-appreciation/
Worthington,2025,HOST_ONLY,worthington-ma.us,https://worthington-ma.us/2025/05/2025-election-results/
Chesterfield,2025,HOST_ONLY,townofchesterfieldma.com,https://www.townofchesterfieldma.com/town-clerk/files/open-meeting-law-updated-june-2025
Charlemont,2025,HOST_ONLY,charlemont-ma.us,https://charlemont-ma.us/n/20209/June-3-Election-Results
Monterey,2022,HOST_ONLY,montereyma.gov,https://www.montereyma.gov/town-clerk/files/may-9-2022-sample-town-election-ballot
Monterey,2023,HOST_ONLY,montereyma.gov,https://www.montereyma.gov/sites/g/files/vyhlif3496/f/uploads/5.9.23electionresults.pdf
Monterey,2024,HOST_ONLY,montereyma.gov,https://www.montereyma.gov/town-clerk/files/november-5-2024-election-results
Monterey,2025,HOST_ONLY,montereyma.gov,https://www.montereyma.gov/town-clerk/files/may-6-2025-town-election-results
New Braintree,2021,HOST_ONLY,newbraintreema.us,https://www.newbraintreema.us/index.asp?SEC=076A927A-DF4C-4C12-8761-576214AB65FB
New Braintree,2022,HOST_ONLY,newbraintreema.us,https://www.newbraintreema.us/?SEC=6C821174-D33C-4D39-AB77-DE267F98096F
New Braintree,2023,HOST_ONLY,newbraintreema.us,https://www.newbraintreema.us/elections
New Braintree,2024,HOST_ONLY,newbraintreema.us,https://www.newbraintreema.us/?SEC=6C821174-D33C-4D39-AB77-DE267F98096F
New Braintree,2025,HOST_ONLY,newbraintreema.us,https://www.newbraintreema.us/
Sandisfield,2022,HOST_ONLY,sandisfieldma.gov,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/dpw_union_contract_sandisfield_fy23-24-25_with_addendum_0.pdf
New Salem,2022,HOST_ONLY,newsalemma.org,https://www.newsalemma.org/town-clerk/pages/election-results
New Salem,2024,HOST_ONLY,newsalemma.org,https://www.newsalemma.org/node/626/events/upcoming
New Salem,2025,HOST_ONLY,newsalemma.org,https://www.newsalemma.org/town-clerk/pages/election-results
Goshen,2021,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2021/05/ATE-5.1.2021-Results.pdf
Goshen,2022,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2022/06/Annual-Town-Election-Results-6.4.2022.pdf
Goshen,2023,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2023/06/ATE-6.3.23-Results.pdf
Goshen,2024,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/2024/06/Annual-Town-Election-Results-6.1.2024.pdf
Goshen,2025,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/2025/06/Annual-Town-Elect-Results-6.7.2025.pdf
Wendell,2021,HOST_MISSING,wendell-ma.gov,https://www.wendell-ma.gov/town-clerk/pages/election-results
Wendell,2022,HOST_ONLY,wendellmass.us,https://www.wendellmass.us/documents/2025-wendell-election-results/
Wendell,2025,HOST_ONLY,storage.googleapis.com,https://storage.googleapis.com/proudcity/wendellma/2025/05/Official-Wendell-Annual-Election-Results.pdf
Windsor,2021,HOST_ONLY,windsormass.com,https://www.windsormass.com/requests-1/master-plan-for-windsor
Windsor,2022,HOST_ONLY,windsormass.com,https://www.windsormass.com/requests-1/master-plan-for-windsor
Windsor,2023,HOST_ONLY,drive.google.com,https://drive.google.com/drive/u/0/folders/0B4aGK7gHXcefaEhvLUt6UDJ6V1E?resourcekey=0-TS7F37hq2FPg6dD8Y5WoaQ
Windsor,2024,HOST_ONLY,windsormass.com,https://www.windsormass.com/mvp-2-0
Windsor,2025,HOST_ONLY,windsormass.com,https://www.windsormass.com/mvp-2-0
Cummington,2023,HOST_ONLY,cummington-ma.gov,https://cummington-ma.gov/TownMeet.php?ATM
Peru,2021,HOST_ONLY,townofperuma.com,https://www.townofperuma.com/sites/g/files/vyhlif3671/f/uploads/june_12_2021_annual_town_election.pdf
Peru,2022,HOST_ONLY,townofperuma.com,https://www.townofperuma.com/town-clerk/elections/files/annual-town-election-june-11-2022-results
Peru,2023,HOST_ONLY,townofperuma.com,https://www.townofperuma.com/sites/g/files/vyhlif3671/f/news/20230610175522.pdf
Peru,2024,HOST_ONLY,townofperuma.com,https://www.townofperuma.com/town-clerk/election/files/annual-town-election-june-8-2024-results
Peru,2025,HOST_ONLY,townofperuma.com,https://www.townofperuma.com/town-clerk/annual-town-meeting-election-2025
Hancock,2021,HOST_ONLY,quincyma.gov,https://www.quincyma.gov/departments/city_clerk/election/election_results_2005_present.php
Hancock,2023,HOST_ONLY,town.hancock.ma.us,https://town.hancock.ma.us/2019/07/31/town-clerk-2/
Hancock,2024,HOST_MISSING,apps.npr.org,https://apps.npr.org/2024-election-results/massachusetts.html
Hancock,2025,HOST_ONLY,town.hancock.ma.us,https://town.hancock.ma.us/files/2019/07/2025-Annual-Election-Results1.xlsx
Leyden,2022,HOST_ONLY,townofleyden.com,https://www.townofleyden.com/f/0/1053/Town-Meetings-and-Elections
Leyden,2025,HOST_ONLY,townofleyden.com,https://townofleyden.com/n/11249/2025-Local-Election-Results-Unofficial
Heath,2023,HOST_ONLY,townofheath.org,https://townofheath.org/n/9192/ANNUAL-TOWN-ELECTIONS-MAY-5
Heath,2024,HOST_ONLY,townofheath.org,https://townofheath.org/k/5/Town-Elections-Information
Heath,2025,HOST_ONLY,townofheath.org,https://townofheath.org/d/18632/Annual-Town-Election
Savoy,2023,HOST_MISSING,savoy-ma.gov,https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2023_official_election_results.pdf
Plainfield,2023,HOST_ONLY,plainfield-ma.us,https://plainfield-ma.us/n/11140/Results-of-May-6-2023-Election
Plainfield,2024,HOST_ONLY,plainfield-ma.us,https://www.plainfield-ma.us/town-clerk/page/register-vote
Plainfield,2025,HOST_ONLY,plainfield-ma.us,https://plainfield-ma.us/media/7871
Washington,2021,HOST_ONLY,washington-ma.gov,https://www.washington-ma.gov/community/washington-insights-articles
Alford,2021,HOST_ONLY,townofalford.org,https://www.townofalford.org/sites/g/files/vyhlif6926/f/pages/alford_town_report_2024_0.pdf
Alford,2023,HOST_ONLY,townofalford.org,https://www.townofalford.org/home/town-clerk/news/results-annual-town-election-may-162023
Alford,2024,HOST_ONLY,townofalford.org,https://www.townofalford.org/home/town-clerk-office
Alford,2025,HOST_ONLY,townofalford.org,https://www.townofalford.org/home/town-clerk-office/files/alford-annual-town-election-results-52025
Tolland,2021,HOST_ONLY,tolland-ma.gov,https://www.tolland-ma.gov/police-department/links/mass-state-police
Tolland,2022,HOST_ONLY,tolland-ma.gov,https://www.tolland-ma.gov/town-clerk/links/massachusetts-secretary-state
Tolland,2023,HOST_ONLY,tolland-ma.gov,https://www.tolland-ma.gov/home/news/5232023-town-election-results
Tolland,2024,HOST_ONLY,tolland-ma.gov,https://www.tolland-ma.gov/town-clerk/links/massachusetts-secretary-state
Tolland,2025,HOST_ONLY,tolland-ma.gov,https://www.tolland-ma.gov/town-clerk/pages/duties-responsibilities-town-clerk
